Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjZsVWswQmN3ZlVxbThHaktqZlE2UDVyMHcxN3FoeVYtbHF2SjhISWlpejgifQ.Hrx0rkI5VJWKt8zwNGOKIkOpzfsjmiTWna9HYva3IAQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /channels/create/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkVnTVdpakdqUVdYdkM5dEN3aTdUdl9wRzhSaW1UeWRtVUhBdDk5czVfczgifQ.UVMmaG3jG1b3eNY8tYD24IexFnH7nrwhoOg0ClGwmNk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /channels/create/v2 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InZ3UjdXbzZPM3Zjalc1S1RJSmFvN1NSN3lJTjRiLXY4Ukl0UXZ1VmJEaTAifQ.SXjDgvFw1hmnVd4KLCws8XEuFEF83tfWdX1_Zgy5wRI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InZ3UjdXbzZPM3Zjalc1S1RJSmFvN1NSN3lJTjRiLXY4Ukl0UXZ1VmJEaTAifQ.SXjDgvFw1hmnVd4KLCws8XEuFEF83tfWdX1_Zgy5wRI HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFLSGFTUnI5TFZvdkZvZEpUOGZuRVo2Y2xNQlpFUHExYnRsa1BGaUtqazgifQ._PGfIoeTjriO7jhCyfL1I3UwDwMvxISZLN7-1NYiLgU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFLSGFTUnI5TFZvdkZvZEpUOGZuRVo2Y2xNQlpFUHExYnRsa1BGaUtqazgifQ._PGfIoeTjriO7jhCyfL1I3UwDwMvxISZLN7-1NYiLgU HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InFhUV9mVzc2c1h5SEF0TnZwcGNnTE5sV29wbWhtQ181MVlfZTFGVTFsMTgifQ.n3acsx0iRNSdmykg7aqo_ZOyzvEKyy6dfJM17HgU_Hs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InFhUV9mVzc2c1h5SEF0TnZwcGNnTE5sV29wbWhtQ181MVlfZTFGVTFsMTgifQ.n3acsx0iRNSdmykg7aqo_ZOyzvEKyy6dfJM17HgU_Hs HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ikw2d195UzhPc1k0NkloZ1R1bWtkcEN1VW1PTEZjZGFzWHgxUVhZUEp4M2sifQ.DoeGrNRy6VnS_KTE4dau3f8pOCw75vAEKrVnczU7Ri8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ikw2d195UzhPc1k0NkloZ1R1bWtkcEN1VW1PTEZjZGFzWHgxUVhZUEp4M2sifQ.DoeGrNRy6VnS_KTE4dau3f8pOCw75vAEKrVnczU7Ri8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjkxdkF3THdCR3cyV193d2JLZXUwUUFoMkNxTnY3ZGxNOG5WTVlJMmJpN2MifQ.OthypCTDSFZWLNW0zBiQ7rgxoB_b6O5N1XPGjx49AYs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjkxdkF3THdCR3cyV193d2JLZXUwUUFoMkNxTnY3ZGxNOG5WTVlJMmJpN2MifQ.OthypCTDSFZWLNW0zBiQ7rgxoB_b6O5N1XPGjx49AYs HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImU0Ym1sOW1QVktlTjE2UDFpOTlqRG9helJ4aEMyYmJ2VWZWaGZJU2lEclUifQ.TJu_wJN1nqubu0WrpxwdlRfQRyWrY3D5nEyYml0dk0o&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImU0Ym1sOW1QVktlTjE2UDFpOTlqRG9helJ4aEMyYmJ2VWZWaGZJU2lEclUifQ.TJu_wJN1nqubu0WrpxwdlRfQRyWrY3D5nEyYml0dk0o HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlA3YXN1Uzc3Q2wxd3pOMGxYclAwV2ZUajFKaEZLMWt1X1hoeFVKZExhajgifQ.-uaP1HMrL3Bvmvi2uGKXkXsaf37k23vqp7vwCmpsdHo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlA3YXN1Uzc3Q2wxd3pOMGxYclAwV2ZUajFKaEZLMWt1X1hoeFVKZExhajgifQ.-uaP1HMrL3Bvmvi2uGKXkXsaf37k23vqp7vwCmpsdHo HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjBFYWQ2SjRpeHpfSU9MNWktWXhCVTZGTnF5ZF8xa1p2TGIwYXJmRWhRUUUifQ.PcETyG3xkNliZW20itgHM9cf_MIMld9_LSZR0oopzaY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IkZEQkVtSEd3NXpMNC1uaXlqSGxNVWJfdmxyYm1wWmRaSUJGbFhqRUpYMTAifQ.xG1xOPANpsH2eLGdyMbBcyqdaQn4W01hPhAltzploeY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IkZEQkVtSEd3NXpMNC1uaXlqSGxNVWJfdmxyYm1wWmRaSUJGbFhqRUpYMTAifQ.xG1xOPANpsH2eLGdyMbBcyqdaQn4W01hPhAltzploeY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InZlelRhejhIYmYtQXU2NWZocG5qVzVWQkdtblFrNkZUd21fMW53Z3o0a1kifQ.h8FI3oCUUuaYO0Z7ydwn4qIQYTCSOTsWenOacgzn08Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InZlelRhejhIYmYtQXU2NWZocG5qVzVWQkdtblFrNkZUd21fMW53Z3o0a1kifQ.h8FI3oCUUuaYO0Z7ydwn4qIQYTCSOTsWenOacgzn08Q HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImRZbnRSWElBZXIzblFCdkFnNTd4dE1qLUxrb2p3WlliTUwteUMyTzB6b2MifQ.BonwYfeLPNQcBAx6ayQDLYj9DQvGnSQuEebupfJPjWQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImRZbnRSWElBZXIzblFCdkFnNTd4dE1qLUxrb2p3WlliTUwteUMyTzB6b2MifQ.BonwYfeLPNQcBAx6ayQDLYj9DQvGnSQuEebupfJPjWQ HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImRSVDZVZ1lZYzF1N1Vsd2lWQm9ieFNOeEJYdVBqdHZyQzZucVlYa0dNaWMifQ.Ft0Ib5e-0H-FTO8KMVFA4QMzbExhlyfMCLMQgpCUGSo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImpaUGN4b2FTcDRZYzEyM1B3VG1aVUN2ZWdkZlpMaEdaalZwREFyakVOZWsifQ._r4CvRau1DMHhoyeQQkEObMrljTN7tHWCVL92pLbASc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImRSVDZVZ1lZYzF1N1Vsd2lWQm9ieFNOeEJYdVBqdHZyQzZucVlYa0dNaWMifQ.Ft0Ib5e-0H-FTO8KMVFA4QMzbExhlyfMCLMQgpCUGSo HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InpGWkMzakphajdrX2xnUHpZaXJ6UndyeW1wVWNXcjg2bWhPMEwxTzgwVW8ifQ.ukmFGrkDTPMnAeLpWYT4ChYxFMefSpg-9YhXh4Cv8VM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InJOd29NSFR5TWhyY2oxQ0owY2ZDSWdEVWw5NTlMb1hhY3Ewd1hUMGROZFUifQ.JSL4KKVa863y_UJEM3a6KR3JYwDHKbFvQaTOeZlq53w&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InpGWkMzakphajdrX2xnUHpZaXJ6UndyeW1wVWNXcjg2bWhPMEwxTzgwVW8ifQ.ukmFGrkDTPMnAeLpWYT4ChYxFMefSpg-9YhXh4Cv8VM HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ikp2S1V0SHNzR2dINlZZVkNCTGx4SU5RTkpPeV95NVRlY0lMV2l6dGVVX3cifQ.LsGkoRJAVlggyeBEQAh-KbuNrrzqp1iaubZsEnR2caA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IjNENkV5bzhOX3ZHNW82NWFHQVdPaVpXWXdPbmRvRE1WQkJyVGlaN1JDMUEifQ.m1KJsjS9MqM-IE1ykqyB4ffeubpzi_uPy0PhFK3j8oc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6IkFnZFdiWmw1OXl4V084Q25rd1dVeGdubnQ2dGhCTDNJTHZLcXVsRlZ4NDQifQ.QPKN5o7NAzw6CEJotj6mVZzdoVCPD2iFn45eqaJDBIg&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6IkFnZFdiWmw1OXl4V084Q25rd1dVeGdubnQ2dGhCTDNJTHZLcXVsRlZ4NDQifQ.QPKN5o7NAzw6CEJotj6mVZzdoVCPD2iFn45eqaJDBIg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InAzdW00Q05CVy12SGR4Y2lzbWRaX0p0VmNUYzg0SGczejNYWnFVYnczazgifQ.H0OlQzwiqfNE1nbH58i5PMPL7HCPVFVgL84r6X4deWI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InAzdW00Q05CVy12SGR4Y2lzbWRaX0p0VmNUYzg0SGczejNYWnFVYnczazgifQ.H0OlQzwiqfNE1nbH58i5PMPL7HCPVFVgL84r6X4deWI HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImlNcWxnVHR2OEo5eFdMVGpmR05RN0gwQ1ZIYnFKdHdTbVA2RFpfUGUyRXMifQ.MVIPH7I9gh2GFCW-3Wg22uShMvdThOI-WRqCv8tFqUg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImRGWEtfTjl2cmJCdUVrRFgyQWhJX0VRVGpqczc4eUtJV2U0TzJKVzRfMGMifQ.cHg4m7rk9bxVLqo4irL175U3AsXbZct9LI_RkGp438U&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImlNcWxnVHR2OEo5eFdMVGpmR05RN0gwQ1ZIYnFKdHdTbVA2RFpfUGUyRXMifQ.MVIPH7I9gh2GFCW-3Wg22uShMvdThOI-WRqCv8tFqUg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImRGWEtfTjl2cmJCdUVrRFgyQWhJX0VRVGpqczc4eUtJV2U0TzJKVzRfMGMifQ.cHg4m7rk9bxVLqo4irL175U3AsXbZct9LI_RkGp438U HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InFpdHNSZ1doVWtKSkUwUjVHTndkZndMVmtuaXRRNmlHc3BnT0lnTTBlVk0ifQ.APV0mZjjZEoL13ACBJGRuWpJHmgxZOCgUO6A0eLR-mQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InFpdHNSZ1doVWtKSkUwUjVHTndkZndMVmtuaXRRNmlHc3BnT0lnTTBlVk0ifQ.APV0mZjjZEoL13ACBJGRuWpJHmgxZOCgUO6A0eLR-mQ&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:18] "POST /auth/register/v2 HTTP/1.1" 200 -
